CellId,StructureId/Name,save_reg_path,Gene,Location_intensity,Location,WellId,FOVId
128627,Matrix adhesions,cell_images_3d/2326957b_16647_128627_reg.tiff,PXN,"[(7, 3)]",10,123327,16647
128629,Matrix adhesions,cell_images_3d/16501684_16039_128629_reg.tiff,PXN,"[(7, 3)]",10,123328,16039
128630,Matrix adhesions,cell_images_3d/513f2df7_16039_128630_reg.tiff,PXN,"[(7, 3)]",10,123328,16039
128632,Matrix adhesions,cell_images_3d/0c68c70c_16039_128632_reg.tiff,PXN,"[(7, 3)]",10,123328,16039
128635,Matrix adhesions,cell_images_3d/5a504610_16039_128635_reg.tiff,PXN,"[(7, 3)]",10,123328,16039
128640,Matrix adhesions,cell_images_3d/4932c3ec_15589_128640_reg.tiff,PXN,"[(7, 3)]",10,123328,15589
128641,Matrix adhesions,cell_images_3d/861dde92_15589_128641_reg.tiff,PXN,"[(7, 3)]",10,123328,15589
128642,Matrix adhesions,cell_images_3d/fa62568e_15589_128642_reg.tiff,PXN,"[(7, 3)]",10,123328,15589
128645,Matrix adhesions,cell_images_3d/b563f3d7_15550_128645_reg.tiff,PXN,"[(7, 3)]",10,123328,15550
128646,Matrix adhesions,cell_images_3d/b7584e7e_15550_128646_reg.tiff,PXN,"[(7, 3)]",10,123328,15550
128648,Matrix adhesions,cell_images_3d/8b53a705_15550_128648_reg.tiff,PXN,"[(7, 3)]",10,123328,15550
128650,Matrix adhesions,cell_images_3d/6c745849_15550_128650_reg.tiff,PXN,"[(7, 3)]",10,123328,15550
128651,Matrix adhesions,cell_images_3d/6a3c005c_15855_128651_reg.tiff,PXN,"[(7, 3)]",10,123328,15855
128652,Matrix adhesions,cell_images_3d/10b91ecc_15855_128652_reg.tiff,PXN,"[(7, 3)]",10,123328,15855
128654,Matrix adhesions,cell_images_3d/6e266e3b_15855_128654_reg.tiff,PXN,"[(7, 3)]",10,123328,15855
128656,Matrix adhesions,cell_images_3d/c3625af4_15855_128656_reg.tiff,PXN,"[(7, 3)]",10,123328,15855
128659,Matrix adhesions,cell_images_3d/c5fd3c70_15855_128659_reg.tiff,PXN,"[(7, 3)]",10,123328,15855
128661,Matrix adhesions,cell_images_3d/18010507_17119_128661_reg.tiff,PXN,"[(7, 3)]",10,123328,17119
128662,Matrix adhesions,cell_images_3d/44a2521e_17119_128662_reg.tiff,PXN,"[(7, 3)]",10,123328,17119
128663,Matrix adhesions,cell_images_3d/c4e02f36_17119_128663_reg.tiff,PXN,"[(7, 3)]",10,123328,17119
128664,Matrix adhesions,cell_images_3d/a5935276_17119_128664_reg.tiff,PXN,"[(7, 3)]",10,123328,17119
128665,Matrix adhesions,cell_images_3d/3d0df2c7_17119_128665_reg.tiff,PXN,"[(7, 3)]",10,123328,17119
128667,Matrix adhesions,cell_images_3d/d7dbcedd_17119_128667_reg.tiff,PXN,"[(7, 3)]",10,123328,17119
128670,Matrix adhesions,cell_images_3d/f7c4926d_16841_128670_reg.tiff,PXN,"[(7, 3)]",10,123327,16841
128671,Matrix adhesions,cell_images_3d/b283fecf_16841_128671_reg.tiff,PXN,"[(7, 3)]",10,123327,16841
128674,Matrix adhesions,cell_images_3d/f250fbe3_15836_128674_reg.tiff,PXN,"[(7, 3)]",10,123327,15836
128676,Matrix adhesions,cell_images_3d/9253e0bf_15836_128676_reg.tiff,PXN,"[(7, 3)]",10,123327,15836
128677,Matrix adhesions,cell_images_3d/20105ae0_15836_128677_reg.tiff,PXN,"[(7, 3)]",10,123327,15836
128679,Matrix adhesions,cell_images_3d/d749feee_15836_128679_reg.tiff,PXN,"[(7, 3)]",10,123327,15836
128684,Matrix adhesions,cell_images_3d/a0fc07a6_15935_128684_reg.tiff,PXN,"[(7, 3)]",10,123327,15935
128686,Matrix adhesions,cell_images_3d/f565367a_16001_128686_reg.tiff,PXN,"[(7, 3)]",10,123327,16001
128687,Matrix adhesions,cell_images_3d/d2c3dd78_16001_128687_reg.tiff,PXN,"[(7, 3)]",10,123327,16001
128688,Matrix adhesions,cell_images_3d/4bca58aa_16001_128688_reg.tiff,PXN,"[(7, 3)]",10,123327,16001
128696,Matrix adhesions,cell_images_3d/4d61716b_16997_128696_reg.tiff,PXN,"[(7, 3)]",10,123327,16997
128697,Matrix adhesions,cell_images_3d/0d8f33b3_16997_128697_reg.tiff,PXN,"[(7, 3)]",10,123327,16997
128698,Matrix adhesions,cell_images_3d/e23a770c_16997_128698_reg.tiff,PXN,"[(7, 3)]",10,123327,16997
128699,Matrix adhesions,cell_images_3d/3729a57f_16997_128699_reg.tiff,PXN,"[(7, 3)]",10,123327,16997
128701,Matrix adhesions,cell_images_3d/4e8571bb_16997_128701_reg.tiff,PXN,"[(7, 3)]",10,123327,16997
128703,Matrix adhesions,cell_images_3d/4f68f65c_17092_128703_reg.tiff,PXN,"[(7, 3)]",10,123328,17092
128704,Matrix adhesions,cell_images_3d/9660a404_17092_128704_reg.tiff,PXN,"[(7, 3)]",10,123328,17092
128707,Matrix adhesions,cell_images_3d/604eb7e7_17092_128707_reg.tiff,PXN,"[(7, 3)]",10,123328,17092
128712,Matrix adhesions,cell_images_3d/1728abb6_17092_128712_reg.tiff,PXN,"[(7, 3)]",10,123328,17092
128717,Matrix adhesions,cell_images_3d/0651df87_16814_128717_reg.tiff,PXN,"[(7, 3)]",10,123328,16814
128719,Matrix adhesions,cell_images_3d/51541650_15440_128719_reg.tiff,PXN,"[(7, 3)]",10,123327,15440
128720,Matrix adhesions,cell_images_3d/529974f7_15440_128720_reg.tiff,PXN,"[(7, 3)]",10,123327,15440
128721,Matrix adhesions,cell_images_3d/fecdde58_15440_128721_reg.tiff,PXN,"[(7, 3)]",10,123327,15440
128723,Matrix adhesions,cell_images_3d/848826e8_15440_128723_reg.tiff,PXN,"[(7, 3)]",10,123327,15440
128729,Matrix adhesions,cell_images_3d/325d0120_15528_128729_reg.tiff,PXN,"[(7, 3)]",10,123328,15528
128731,Matrix adhesions,cell_images_3d/ba64c381_15528_128731_reg.tiff,PXN,"[(7, 3)]",10,123328,15528
128732,Matrix adhesions,cell_images_3d/363de411_15528_128732_reg.tiff,PXN,"[(7, 3)]",10,123328,15528
128733,Matrix adhesions,cell_images_3d/330fbdcf_15528_128733_reg.tiff,PXN,"[(7, 3)]",10,123328,15528
128734,Matrix adhesions,cell_images_3d/6dca0f65_16166_128734_reg.tiff,PXN,"[(7, 3)]",10,123327,16166
128735,Matrix adhesions,cell_images_3d/9c007ffa_16166_128735_reg.tiff,PXN,"[(7, 3)]",10,123327,16166
128737,Matrix adhesions,cell_images_3d/c2a36f74_16166_128737_reg.tiff,PXN,"[(7, 3)]",10,123327,16166
128744,Matrix adhesions,cell_images_3d/6dd258da_16788_128744_reg.tiff,PXN,"[(7, 3)]",10,123327,16788
128745,Matrix adhesions,cell_images_3d/d629d651_16788_128745_reg.tiff,PXN,"[(7, 3)]",10,123327,16788
128746,Matrix adhesions,cell_images_3d/809e42ec_16788_128746_reg.tiff,PXN,"[(7, 3)]",10,123327,16788
128747,Matrix adhesions,cell_images_3d/0a502e7b_16788_128747_reg.tiff,PXN,"[(7, 3)]",10,123327,16788
128749,Matrix adhesions,cell_images_3d/8535436f_16788_128749_reg.tiff,PXN,"[(7, 3)]",10,123327,16788
128755,Matrix adhesions,cell_images_3d/4877a40a_15564_128755_reg.tiff,PXN,"[(7, 3)]",10,123327,15564
128756,Matrix adhesions,cell_images_3d/b4f8bbda_15564_128756_reg.tiff,PXN,"[(7, 3)]",10,123327,15564
128761,Matrix adhesions,cell_images_3d/5dca924c_16134_128761_reg.tiff,PXN,"[(7, 3)]",10,124205,16134
128762,Matrix adhesions,cell_images_3d/040d1bf5_16134_128762_reg.tiff,PXN,"[(7, 3)]",10,124205,16134
128763,Matrix adhesions,cell_images_3d/96585d78_16134_128763_reg.tiff,PXN,"[(7, 3)]",10,124205,16134
128764,Matrix adhesions,cell_images_3d/1fe25b40_16134_128764_reg.tiff,PXN,"[(7, 3)]",10,124205,16134
128765,Matrix adhesions,cell_images_3d/c145188a_16134_128765_reg.tiff,PXN,"[(7, 3)]",10,124205,16134
128797,Matrix adhesions,cell_images_3d/286c93ab_15089_128797_reg.tiff,PXN,"[(7, 3)]",10,124207,15089
128798,Matrix adhesions,cell_images_3d/1fd5b3f5_15089_128798_reg.tiff,PXN,"[(7, 3)]",10,124207,15089
128799,Matrix adhesions,cell_images_3d/4c1b349c_15089_128799_reg.tiff,PXN,"[(7, 3)]",10,124207,15089
128873,Matrix adhesions,cell_images_3d/c616f67d_16217_128873_reg.tiff,PXN,"[(7, 3)]",10,124205,16217
128874,Matrix adhesions,cell_images_3d/5bf5714f_16217_128874_reg.tiff,PXN,"[(7, 3)]",10,124205,16217
128875,Matrix adhesions,cell_images_3d/553fc189_16217_128875_reg.tiff,PXN,"[(7, 3)]",10,124205,16217
128876,Matrix adhesions,cell_images_3d/ee90bbe5_16217_128876_reg.tiff,PXN,"[(7, 3)]",10,124205,16217
128877,Matrix adhesions,cell_images_3d/ab34efe3_16217_128877_reg.tiff,PXN,"[(7, 3)]",10,124205,16217
128878,Matrix adhesions,cell_images_3d/bb68e394_16217_128878_reg.tiff,PXN,"[(7, 3)]",10,124205,16217
128882,Matrix adhesions,cell_images_3d/d9424596_16106_128882_reg.tiff,PXN,"[(7, 3)]",10,124205,16106
128883,Matrix adhesions,cell_images_3d/c8d66df8_16106_128883_reg.tiff,PXN,"[(7, 3)]",10,124205,16106
128884,Matrix adhesions,cell_images_3d/46d709e1_16106_128884_reg.tiff,PXN,"[(7, 3)]",10,124205,16106
128885,Matrix adhesions,cell_images_3d/fcdc3564_16106_128885_reg.tiff,PXN,"[(7, 3)]",10,124205,16106
128886,Matrix adhesions,cell_images_3d/f65c1ef9_16106_128886_reg.tiff,PXN,"[(7, 3)]",10,124205,16106
128887,Matrix adhesions,cell_images_3d/cfd8a380_16106_128887_reg.tiff,PXN,"[(7, 3)]",10,124205,16106
128888,Matrix adhesions,cell_images_3d/4c2df95e_16106_128888_reg.tiff,PXN,"[(7, 3)]",10,124205,16106
128889,Matrix adhesions,cell_images_3d/e9000ebc_16106_128889_reg.tiff,PXN,"[(7, 3)]",10,124205,16106
128904,Matrix adhesions,cell_images_3d/235aa9d1_15521_128904_reg.tiff,PXN,"[(7, 3)]",10,124205,15521
128908,Matrix adhesions,cell_images_3d/c5280a47_15521_128908_reg.tiff,PXN,"[(7, 3)]",10,124205,15521
128909,Matrix adhesions,cell_images_3d/cae242cb_15521_128909_reg.tiff,PXN,"[(7, 3)]",10,124205,15521
128978,Matrix adhesions,cell_images_3d/cfbbe27c_16262_128978_reg.tiff,PXN,"[(7, 3)]",10,124205,16262
128982,Matrix adhesions,cell_images_3d/56f18fba_16262_128982_reg.tiff,PXN,"[(7, 3)]",10,124205,16262
128983,Matrix adhesions,cell_images_3d/ab59661b_16262_128983_reg.tiff,PXN,"[(7, 3)]",10,124205,16262
128984,Matrix adhesions,cell_images_3d/8f35a10e_16262_128984_reg.tiff,PXN,"[(7, 3)]",10,124205,16262
128994,Matrix adhesions,cell_images_3d/02634761_15066_128994_reg.tiff,PXN,"[(7, 3)]",10,124205,15066
128995,Matrix adhesions,cell_images_3d/65f27b4a_15066_128995_reg.tiff,PXN,"[(7, 3)]",10,124205,15066
128996,Matrix adhesions,cell_images_3d/7d3fc205_15066_128996_reg.tiff,PXN,"[(7, 3)]",10,124205,15066
128999,Matrix adhesions,cell_images_3d/911c8e75_15066_128999_reg.tiff,PXN,"[(7, 3)]",10,124205,15066
129000,Matrix adhesions,cell_images_3d/0b492711_15066_129000_reg.tiff,PXN,"[(7, 3)]",10,124205,15066
129001,Matrix adhesions,cell_images_3d/1bdb6510_15066_129001_reg.tiff,PXN,"[(7, 3)]",10,124205,15066
129025,Matrix adhesions,cell_images_3d/4188444e_15470_129025_reg.tiff,PXN,"[(7, 3)]",10,124205,15470
129026,Matrix adhesions,cell_images_3d/a5a4ee85_15470_129026_reg.tiff,PXN,"[(7, 3)]",10,124205,15470
129027,Matrix adhesions,cell_images_3d/0362910a_15470_129027_reg.tiff,PXN,"[(7, 3)]",10,124205,15470
129028,Matrix adhesions,cell_images_3d/e11cc3a1_15470_129028_reg.tiff,PXN,"[(7, 3)]",10,124205,15470
129029,Matrix adhesions,cell_images_3d/2ed72bae_15470_129029_reg.tiff,PXN,"[(7, 3)]",10,124205,15470
129030,Matrix adhesions,cell_images_3d/5feb1f03_15470_129030_reg.tiff,PXN,"[(7, 3)]",10,124205,15470
129032,Matrix adhesions,cell_images_3d/b9909897_15094_129032_reg.tiff,PXN,"[(7, 3)]",10,124207,15094
129033,Matrix adhesions,cell_images_3d/93bdcb2a_15094_129033_reg.tiff,PXN,"[(7, 3)]",10,124207,15094
129034,Matrix adhesions,cell_images_3d/446df328_15094_129034_reg.tiff,PXN,"[(7, 3)]",10,124207,15094
129037,Matrix adhesions,cell_images_3d/9ec0385c_15094_129037_reg.tiff,PXN,"[(7, 3)]",10,124207,15094
129038,Matrix adhesions,cell_images_3d/0e3e3cca_15094_129038_reg.tiff,PXN,"[(7, 3)]",10,124207,15094
129040,Matrix adhesions,cell_images_3d/31ced853_15094_129040_reg.tiff,PXN,"[(7, 3)]",10,124207,15094
129042,Matrix adhesions,cell_images_3d/9dac3bf7_15094_129042_reg.tiff,PXN,"[(7, 3)]",10,124207,15094
129043,Matrix adhesions,cell_images_3d/51582652_15094_129043_reg.tiff,PXN,"[(7, 3)]",10,124207,15094
129044,Matrix adhesions,cell_images_3d/e28cd116_15217_129044_reg.tiff,PXN,"[(7, 3)]",10,124207,15217
129045,Matrix adhesions,cell_images_3d/853329b8_15217_129045_reg.tiff,PXN,"[(7, 3)]",10,124207,15217
129046,Matrix adhesions,cell_images_3d/f74679fe_15217_129046_reg.tiff,PXN,"[(7, 3)]",10,124207,15217
129047,Matrix adhesions,cell_images_3d/d441a820_15217_129047_reg.tiff,PXN,"[(7, 3)]",10,124207,15217
129065,Matrix adhesions,cell_images_3d/9b0d76ca_17033_129065_reg.tiff,PXN,"[(7, 3)]",10,124207,17033
129066,Matrix adhesions,cell_images_3d/acc903f2_17033_129066_reg.tiff,PXN,"[(7, 3)]",10,124207,17033
129068,Matrix adhesions,cell_images_3d/38799dca_17033_129068_reg.tiff,PXN,"[(7, 3)]",10,124207,17033
129070,Matrix adhesions,cell_images_3d/8b397aaa_17033_129070_reg.tiff,PXN,"[(7, 3)]",10,124207,17033
129071,Matrix adhesions,cell_images_3d/11e293dc_17033_129071_reg.tiff,PXN,"[(7, 3)]",10,124207,17033
129072,Matrix adhesions,cell_images_3d/bc6b8ed6_15785_129072_reg.tiff,PXN,"[(7, 3)]",10,124207,15785
129073,Matrix adhesions,cell_images_3d/dc5f0f77_15785_129073_reg.tiff,PXN,"[(7, 3)]",10,124207,15785
129075,Matrix adhesions,cell_images_3d/bfd75ecc_15785_129075_reg.tiff,PXN,"[(7, 3)]",10,124207,15785
129076,Matrix adhesions,cell_images_3d/2a9b79bc_15785_129076_reg.tiff,PXN,"[(7, 3)]",10,124207,15785
129077,Matrix adhesions,cell_images_3d/6e04839a_15785_129077_reg.tiff,PXN,"[(7, 3)]",10,124207,15785
129078,Matrix adhesions,cell_images_3d/6e3f6547_15785_129078_reg.tiff,PXN,"[(7, 3)]",10,124207,15785
129079,Matrix adhesions,cell_images_3d/a6c0cd92_15785_129079_reg.tiff,PXN,"[(7, 3)]",10,124207,15785
129087,Matrix adhesions,cell_images_3d/2df832fa_16049_129087_reg.tiff,PXN,"[(7, 3)]",10,124207,16049
129088,Matrix adhesions,cell_images_3d/3de1617b_16049_129088_reg.tiff,PXN,"[(7, 3)]",10,124207,16049
129089,Matrix adhesions,cell_images_3d/ace40f7b_16049_129089_reg.tiff,PXN,"[(7, 3)]",10,124207,16049
129094,Matrix adhesions,cell_images_3d/95b7abed_16104_129094_reg.tiff,PXN,"[(7, 3)]",10,124205,16104
129095,Matrix adhesions,cell_images_3d/c0d365a2_16104_129095_reg.tiff,PXN,"[(7, 3)]",10,124205,16104
129096,Matrix adhesions,cell_images_3d/19417e21_16104_129096_reg.tiff,PXN,"[(7, 3)]",10,124205,16104
129117,Matrix adhesions,cell_images_3d/27bf7892_16229_129117_reg.tiff,PXN,"[(7, 3)]",10,124001,16229
129136,Matrix adhesions,cell_images_3d/219482f0_17025_129136_reg.tiff,PXN,"[(7, 3)]",10,124002,17025
129144,Matrix adhesions,cell_images_3d/189b3b6b_15633_129144_reg.tiff,PXN,"[(7, 3)]",10,124002,15633
129146,Matrix adhesions,cell_images_3d/5bf255c6_15633_129146_reg.tiff,PXN,"[(7, 3)]",10,124002,15633
129157,Matrix adhesions,cell_images_3d/d8057a18_15820_129157_reg.tiff,PXN,"[(7, 3)]",10,124001,15820
129158,Matrix adhesions,cell_images_3d/7ff90660_15820_129158_reg.tiff,PXN,"[(7, 3)]",10,124001,15820
129174,Matrix adhesions,cell_images_3d/b0b2c5fc_16751_129174_reg.tiff,PXN,"[(7, 3)]",10,124014,16751
129188,Matrix adhesions,cell_images_3d/4473e4db_15475_129188_reg.tiff,PXN,"[(7, 3)]",10,124015,15475
129199,Matrix adhesions,cell_images_3d/33b89c8d_15119_129199_reg.tiff,PXN,"[(7, 3)]",10,124014,15119
129209,Matrix adhesions,cell_images_3d/4e09cf36_15226_129209_reg.tiff,PXN,"[(7, 3)]",10,124003,15226
129213,Matrix adhesions,cell_images_3d/3f5c101b_15226_129213_reg.tiff,PXN,"[(7, 3)]",10,124003,15226
129228,Matrix adhesions,cell_images_3d/87a5420a_15444_129228_reg.tiff,PXN,"[(7, 3)]",10,124015,15444
129236,Matrix adhesions,cell_images_3d/e229f23f_15444_129236_reg.tiff,PXN,"[(7, 3)]",10,124015,15444
129247,Matrix adhesions,cell_images_3d/ad0ad0e5_16442_129247_reg.tiff,PXN,"[(7, 3)]",10,124001,16442
129260,Matrix adhesions,cell_images_3d/76684baf_16157_129260_reg.tiff,PXN,"[(7, 3)]",10,124001,16157
129261,Matrix adhesions,cell_images_3d/3144471f_16157_129261_reg.tiff,PXN,"[(7, 3)]",10,124001,16157
129265,Matrix adhesions,cell_images_3d/094df843_15054_129265_reg.tiff,PXN,"[(7, 3)]",10,124003,15054
129268,Matrix adhesions,cell_images_3d/4007db68_15054_129268_reg.tiff,PXN,"[(7, 3)]",10,124003,15054
129276,Matrix adhesions,cell_images_3d/44a3d74d_15054_129276_reg.tiff,PXN,"[(7, 3)]",10,124003,15054
129300,Matrix adhesions,cell_images_3d/1e80ee9e_16132_129300_reg.tiff,PXN,"[(7, 3)]",10,124002,16132
129303,Matrix adhesions,cell_images_3d/484bcf41_15051_129303_reg.tiff,PXN,"[(7, 3)]",10,124012,15051
129313,Matrix adhesions,cell_images_3d/b994cd6e_15420_129313_reg.tiff,PXN,"[(7, 3)]",10,124002,15420
129322,Matrix adhesions,cell_images_3d/43e3485b_15420_129322_reg.tiff,PXN,"[(7, 3)]",10,124002,15420
129342,Matrix adhesions,cell_images_3d/e294b15b_16944_129342_reg.tiff,PXN,"[(7, 3)]",10,124012,16944
129370,Matrix adhesions,cell_images_3d/18fad732_14375_129370_reg.tiff,PXN,"[(7, 3)]",10,124012,14375
129377,Matrix adhesions,cell_images_3d/5b080e7a_15282_129377_reg.tiff,PXN,"[(7, 3)]",10,124002,15282
129379,Matrix adhesions,cell_images_3d/0c7b3fde_15282_129379_reg.tiff,PXN,"[(7, 3)]",10,124002,15282
129386,Matrix adhesions,cell_images_3d/75d7f540_15282_129386_reg.tiff,PXN,"[(7, 3)]",10,124002,15282
129400,Matrix adhesions,cell_images_3d/a71422e4_15781_129400_reg.tiff,PXN,"[(7, 3)]",10,124003,15781
129404,Matrix adhesions,cell_images_3d/69295b7b_15781_129404_reg.tiff,PXN,"[(7, 3)]",10,124003,15781
129411,Matrix adhesions,cell_images_3d/5db9b95a_16130_129411_reg.tiff,PXN,"[(7, 3)]",10,124015,16130
129428,Matrix adhesions,cell_images_3d/ca0db3b7_16796_129428_reg.tiff,PXN,"[(7, 3)]",10,124014,16796
129430,Matrix adhesions,cell_images_3d/bc505295_15281_129430_reg.tiff,PXN,"[(7, 3)]",10,124001,15281
129434,Matrix adhesions,cell_images_3d/0d3f62b9_15378_129434_reg.tiff,PXN,"[(7, 3)]",10,124002,15378
129438,Matrix adhesions,cell_images_3d/240467d3_16850_129438_reg.tiff,PXN,"[(7, 3)]",10,124002,16850
129441,Matrix adhesions,cell_images_3d/3e47d7b8_16850_129441_reg.tiff,PXN,"[(7, 3)]",10,124002,16850
129458,Matrix adhesions,cell_images_3d/1603f79e_15827_129458_reg.tiff,PXN,"[(7, 3)]",10,124003,15827
129480,Matrix adhesions,cell_images_3d/7d9cd40c_15307_129480_reg.tiff,PXN,"[(7, 3)]",10,123916,15307
129482,Matrix adhesions,cell_images_3d/dac1a629_15307_129482_reg.tiff,PXN,"[(7, 3)]",10,123916,15307
129483,Matrix adhesions,cell_images_3d/b39b6a80_15307_129483_reg.tiff,PXN,"[(7, 3)]",10,123916,15307
129487,Matrix adhesions,cell_images_3d/f0a3b6fc_15307_129487_reg.tiff,PXN,"[(7, 3)]",10,123916,15307
129489,Matrix adhesions,cell_images_3d/72e957ac_16071_129489_reg.tiff,PXN,"[(7, 3)]",10,123906,16071
129490,Matrix adhesions,cell_images_3d/a7e9b142_16071_129490_reg.tiff,PXN,"[(7, 3)]",10,123906,16071
129491,Matrix adhesions,cell_images_3d/87c5bee4_16071_129491_reg.tiff,PXN,"[(7, 3)]",10,123906,16071
129493,Matrix adhesions,cell_images_3d/e8fd180e_16071_129493_reg.tiff,PXN,"[(7, 3)]",10,123906,16071
129494,Matrix adhesions,cell_images_3d/fa6d9207_16071_129494_reg.tiff,PXN,"[(7, 3)]",10,123906,16071
129496,Matrix adhesions,cell_images_3d/12dff821_16071_129496_reg.tiff,PXN,"[(7, 3)]",10,123906,16071
129525,Matrix adhesions,cell_images_3d/4e01311b_15613_129525_reg.tiff,PXN,"[(7, 3)]",10,123916,15613
129529,Matrix adhesions,cell_images_3d/b8f01b8d_15613_129529_reg.tiff,PXN,"[(7, 3)]",10,123916,15613
129531,Matrix adhesions,cell_images_3d/7c54185f_16717_129531_reg.tiff,PXN,"[(7, 3)]",10,123915,16717
129535,Matrix adhesions,cell_images_3d/2cbb3f0b_16717_129535_reg.tiff,PXN,"[(7, 3)]",10,123915,16717
129536,Matrix adhesions,cell_images_3d/999329e1_16717_129536_reg.tiff,PXN,"[(7, 3)]",10,123915,16717
129537,Matrix adhesions,cell_images_3d/575bb986_16717_129537_reg.tiff,PXN,"[(7, 3)]",10,123915,16717
129547,Matrix adhesions,cell_images_3d/79db0936_16821_129547_reg.tiff,PXN,"[(7, 3)]",10,123905,16821
129548,Matrix adhesions,cell_images_3d/e08d00bf_16821_129548_reg.tiff,PXN,"[(7, 3)]",10,123905,16821
129550,Matrix adhesions,cell_images_3d/b1e534f0_16821_129550_reg.tiff,PXN,"[(7, 3)]",10,123905,16821
129553,Matrix adhesions,cell_images_3d/4febcf84_16821_129553_reg.tiff,PXN,"[(7, 3)]",10,123905,16821
129555,Matrix adhesions,cell_images_3d/83002699_16821_129555_reg.tiff,PXN,"[(7, 3)]",10,123905,16821
129572,Matrix adhesions,cell_images_3d/316f13f1_15086_129572_reg.tiff,PXN,"[(7, 3)]",10,123905,15086
129573,Matrix adhesions,cell_images_3d/bf97615a_15086_129573_reg.tiff,PXN,"[(7, 3)]",10,123905,15086
129574,Matrix adhesions,cell_images_3d/73cc8e1a_15086_129574_reg.tiff,PXN,"[(7, 3)]",10,123905,15086
129575,Matrix adhesions,cell_images_3d/4224aeea_15086_129575_reg.tiff,PXN,"[(7, 3)]",10,123905,15086
129576,Matrix adhesions,cell_images_3d/35eecc1c_15086_129576_reg.tiff,PXN,"[(7, 3)]",10,123905,15086
129588,Matrix adhesions,cell_images_3d/e6b59fa4_15686_129588_reg.tiff,PXN,"[(7, 3)]",10,123916,15686
129594,Matrix adhesions,cell_images_3d/3669e435_15686_129594_reg.tiff,PXN,"[(7, 3)]",10,123916,15686
129597,Matrix adhesions,cell_images_3d/cc225647_15011_129597_reg.tiff,PXN,"[(7, 3)]",10,123915,15011
129598,Matrix adhesions,cell_images_3d/1c577b56_15011_129598_reg.tiff,PXN,"[(7, 3)]",10,123915,15011
129599,Matrix adhesions,cell_images_3d/1db3a6a2_15011_129599_reg.tiff,PXN,"[(7, 3)]",10,123915,15011
129602,Matrix adhesions,cell_images_3d/1df51f5c_15011_129602_reg.tiff,PXN,"[(7, 3)]",10,123915,15011
129603,Matrix adhesions,cell_images_3d/8ecd3b83_15011_129603_reg.tiff,PXN,"[(7, 3)]",10,123915,15011
129605,Matrix adhesions,cell_images_3d/69d5f54a_15011_129605_reg.tiff,PXN,"[(7, 3)]",10,123915,15011
129606,Matrix adhesions,cell_images_3d/0ef802cf_15011_129606_reg.tiff,PXN,"[(7, 3)]",10,123915,15011
129608,Matrix adhesions,cell_images_3d/d5e12224_15011_129608_reg.tiff,PXN,"[(7, 3)]",10,123915,15011
129611,Matrix adhesions,cell_images_3d/50616418_15330_129611_reg.tiff,PXN,"[(7, 3)]",10,123915,15330
129613,Matrix adhesions,cell_images_3d/48f9f523_15330_129613_reg.tiff,PXN,"[(7, 3)]",10,123915,15330
129615,Matrix adhesions,cell_images_3d/c3a9a677_15330_129615_reg.tiff,PXN,"[(7, 3)]",10,123915,15330
129617,Matrix adhesions,cell_images_3d/cd205c77_15330_129617_reg.tiff,PXN,"[(7, 3)]",10,123915,15330
129618,Matrix adhesions,cell_images_3d/810a34fc_15330_129618_reg.tiff,PXN,"[(7, 3)]",10,123915,15330
129620,Matrix adhesions,cell_images_3d/af129351_15330_129620_reg.tiff,PXN,"[(7, 3)]",10,123915,15330
129663,Matrix adhesions,cell_images_3d/7e6fa7cd_17145_129663_reg.tiff,PXN,"[(7, 3)]",10,123916,17145
129665,Matrix adhesions,cell_images_3d/2fdc57d6_17145_129665_reg.tiff,PXN,"[(7, 3)]",10,123916,17145
129667,Matrix adhesions,cell_images_3d/403553c9_17145_129667_reg.tiff,PXN,"[(7, 3)]",10,123916,17145
129668,Matrix adhesions,cell_images_3d/272a62fb_17145_129668_reg.tiff,PXN,"[(7, 3)]",10,123916,17145
129670,Matrix adhesions,cell_images_3d/9d666234_17145_129670_reg.tiff,PXN,"[(7, 3)]",10,123916,17145
129671,Matrix adhesions,cell_images_3d/dc2f6aaf_15856_129671_reg.tiff,PXN,"[(7, 3)]",10,123915,15856
129675,Matrix adhesions,cell_images_3d/5c3b5639_15856_129675_reg.tiff,PXN,"[(7, 3)]",10,123915,15856
129676,Matrix adhesions,cell_images_3d/1f7eae37_15062_129676_reg.tiff,PXN,"[(7, 3)]",10,123916,15062
129679,Matrix adhesions,cell_images_3d/30c57146_15062_129679_reg.tiff,PXN,"[(7, 3)]",10,123916,15062
129680,Matrix adhesions,cell_images_3d/8531ee3d_15062_129680_reg.tiff,PXN,"[(7, 3)]",10,123916,15062
129683,Matrix adhesions,cell_images_3d/6442fc7b_15062_129683_reg.tiff,PXN,"[(7, 3)]",10,123916,15062
129698,Matrix adhesions,cell_images_3d/953e9d6d_17068_129698_reg.tiff,PXN,"[(7, 3)]",10,123915,17068
129701,Matrix adhesions,cell_images_3d/0cf6392a_17068_129701_reg.tiff,PXN,"[(7, 3)]",10,123915,17068
129703,Matrix adhesions,cell_images_3d/622c4283_17068_129703_reg.tiff,PXN,"[(7, 3)]",10,123915,17068
129716,Matrix adhesions,cell_images_3d/c4a87850_15407_129716_reg.tiff,PXN,"[(7, 3)]",10,123915,15407
129723,Matrix adhesions,cell_images_3d/ecf8b043_15407_129723_reg.tiff,PXN,"[(7, 3)]",10,123915,15407
